X X-Ray Coordinate,Y X-Ray Coordinate,Z X-Ray Coordinate,X Pixel Index,Y Pixel Index,Charge Fraction
-7,6,3,0,4,0.00035964
-7,6,4,0,4,0.000465628
-7,6,5,0,4,0.000560151
-7,6,6,0,4,0.000640881
-7,6,7,0,4,0.00070583
-7,6,8,0,4,0.000753399
-7,6,9,0,4,0.000782418
-7,6,10,0,4,0.000792171
-7,7,0,0,4,0
-7,7,1,0,4,0.000139743
-7,7,2,0,4,0.000276044
-7,7,3,0,4,0.000405549
-7,7,4,0,4,0.000525067
-7,7,5,0,4,0.000631655
-7,7,6,0,4,0.00072269
-7,7,7,0,4,0.00079593
-7,7,8,0,4,0.000849572
-7,7,9,0,4,0.000882294
-7,7,10,0,4,0.000893292
-7,8,0,0,4,0
-7,8,1,0,4,0.000157296
-7,8,2,0,4,0.000310718
-7,8,3,0,4,0.000456489
-7,8,4,0,4,0.000591019
-7,8,5,0,4,0.000710996
-7,8,6,0,4,0.000813465
-7,8,7,0,4,0.000895904
-7,8,8,0,4,0.000956283
-7,8,9,0,4,0.000993115
-7,8,10,0,4,0.00100549
-7,9,0,0,4,0
-7,9,1,0,4,0.000176717
-7,9,2,0,4,0.000349082
-7,9,3,0,4,0.000512851
-7,9,4,0,4,0.000663991
-7,9,5,0,4,0.00079878
-7,9,6,0,4,0.0009139
-7,9,7,0,4,0.00100652
-7,9,8,0,4,0.00107435
-7,9,9,0,4,0.00111573
-7,9,10,0,4,0.00112964
-7,10,0,0,4,0
-7,10,1,0,4,0.00019814
-7,10,2,0,4,0.000391401
-7,10,3,0,4,0.000575023
-7,10,4,0,4,0.000744484
-7,10,5,0,4,0.000895613
-7,10,6,0,4,0.00102469
-7,10,7,0,4,0.00112853
-7,10,8,0,4,0.00120459
-7,10,9,0,4,0.00125098
-7,10,10,0,4,0.00126657
-6,0,0,0,4,0
-6,0,1,0,4,5.23148e-05
-6,0,2,0,4,0.000103341
-6,0,3,0,4,0.000151823
-6,0,4,0,4,0.000196567
-6,0,5,0,4,0.000236471
-6,0,6,0,4,0.000270551
-6,0,7,0,4,0.00029797
-6,0,8,0,4,0.000318052
-6,0,9,0,4,0.000330303
-6,0,10,0,4,0.00033442
-6,1,0,0,4,0
-6,1,1,0,4,5.94479e-05
-6,1,2,0,4,0.000117432
-6,1,3,0,4,0.000172525
-6,1,4,0,4,0.000223369
-6,1,5,0,4,0.000268713
-6,1,6,0,4,0.000307441
-6,1,7,0,4,0.000338598
-6,1,8,0,4,0.000361419
-6,1,9,0,4,0.000375339
-6,1,10,0,4,0.000380018
-6,2,0,0,4,0
-6,2,1,0,4,6.74566e-05
-6,2,2,0,4,0.000133252
-6,2,3,0,4,0.000195767
-6,2,4,0,4,0.000253461
-6,2,5,0,4,0.000304914
-6,2,6,0,4,0.000348859
-6,2,7,0,4,0.000384213
-6,2,8,0,4,0.000410108
-6,2,9,0,4,0.000425904
-6,2,10,0,4,0.000431213
-6,3,0,0,4,0
-6,3,1,0,4,7.64297e-05
-6,3,2,0,4,0.000150978
-6,3,3,0,4,0.000221808
-6,3,4,0,4,0.000287176
-6,3,5,0,4,0.000345474
-6,3,6,0,4,0.000395264
-6,3,7,0,4,0.000435322
-6,3,8,0,4,0.000464661
-6,3,9,0,4,0.000482558
-6,3,10,0,4,0.000488573
-6,4,0,0,4,0
-6,4,1,0,4,8.64618e-05
-6,4,2,0,4,0.000170795
-6,4,3,0,4,0.000250922
-6,4,4,0,4,0.000324871
-6,4,5,0,4,0.00039082
-6,4,6,0,4,0.000447146
-6,4,7,0,4,0.000492462
-6,4,8,0,4,0.000525652
-6,4,9,0,4,0.000545898
-6,4,10,0,4,0.000552703
-6,5,0,0,4,0
-6,5,1,0,4,9.76519e-05
-6,5,2,0,4,0.000192899
-6,5,3,0,4,0.000283397
-6,5,4,0,4,0.000366916
-6,5,5,0,4,0.000441401
-6,5,6,0,4,0.000505017
-6,5,7,0,4,0.000556198
-6,5,8,0,4,0.000593683
-6,5,9,0,4,0.00061655
-6,5,10,0,4,0.000624235
-6,6,0,0,4,0
-6,6,1,0,4,0.000110104
-6,6,2,0,4,0.000217496
-6,6,3,0,4,0.000319533
-6,6,4,0,4,0.000413702
-6,6,5,0,4,0.000497684
-6,6,6,0,4,0.000569412
-6,6,7,0,4,0.000627118
-6,6,8,0,4,0.000669383
-6,6,9,0,4,0.000695165
-6,6,10,0,4,0.000703831
-6,7,0,0,4,0
-6,7,1,0,4,0.000123923
-6,7,2,0,4,0.000244795
-6,7,3,0,4,0.00035964
-6,7,4,0,4,0.000465628
-6,7,5,0,4,0.000560151
-6,7,6,0,4,0.000640881
-6,7,7,0,4,0.00070583
-6,7,8,0,4,0.000753399
-6,7,9,0,4,0.000782418
-6,7,10,0,4,0.000792171
-6,8,0,0,4,0
-6,8,1,0,4,0.00013922
-6,8,2,0,4,0.000275011
-6,8,3,0,4,0.00040403
-6,8,4,0,4,0.000523101
-6,8,5,0,4,0.000629291
-6,8,6,0,4,0.000719985
-6,8,7,0,4,0.000792951
-6,8,8,0,4,0.000846391
-6,8,9,0,4,0.000878991
-6,8,10,0,4,0.000889948
-6,9,0,0,4,0
-6,9,1,0,4,0.000156101
-6,9,2,0,4,0.000308358
-6,9,3,0,4,0.000453022
-6,9,4,0,4,0.00058653
-6,9,5,0,4,0.000705595
-6,9,6,0,4,0.000807286
-6,9,7,0,4,0.000889099
-6,9,8,0,4,0.000949019
-6,9,9,0,4,0.000985572
-6,9,10,0,4,0.000997857
-6,10,0,0,4,0
-6,10,1,0,4,0.000174674
-6,10,2,0,4,0.000345047
-6,10,3,0,4,0.000506923
-6,10,4,0,4,0.000656316
-6,10,5,0,4,0.000789548
-6,10,6,0,4,0.000903337
-6,10,7,0,4,0.000994883
-6,10,8,0,4,0.00106193
-6,10,9,0,4,0.00110283
-6,10,10,0,4,0.00111658
-5,0,0,0,4,0
-5,0,1,0,4,4.68813e-05
-5,0,2,0,4,9.26082e-05
-5,0,3,0,4,0.000136055
-5,0,4,0,4,0.000176151
-5,0,5,0,4,0.00021191
-5,0,6,0,4,0.000242451
-5,0,7,0,4,0.000267023
-5,0,8,0,4,0.000285019
-5,0,9,0,4,0.000295997
-5,0,10,0,4,0.000299686
-5,1,0,0,4,0
-5,1,1,0,4,5.3187e-05
-5,1,2,0,4,0.000105064
-5,1,3,0,4,0.000154355
-5,1,4,0,4,0.000199844
-5,1,5,0,4,0.000240413
-5,1,6,0,4,0.000275062
-5,1,7,0,4,0.000302938
-5,1,8,0,4,0.000323355
-5,1,9,0,4,0.00033581
-5,1,10,0,4,0.000339996
-5,2,0,0,4,0
-5,2,1,0,4,6.02518e-05
-5,2,2,0,4,0.00011902
-5,2,3,0,4,0.000174857
-5,2,4,0,4,0.000226389
-5,2,5,0,4,0.000272347
-5,2,6,0,4,0.000311598
-5,2,7,0,4,0.000343177
-5,2,8,0,4,0.000366306
-5,2,9,0,4,0.000380415
-5,2,10,0,4,0.000385157
-5,3,0,0,4,0
-5,3,1,0,4,6.81502e-05
-5,3,2,0,4,0.000134622
-5,3,3,0,4,0.000197779
-5,3,4,0,4,0.000256067
-5,3,5,0,4,0.000308049
-5,3,6,0,4,0.000352446
-5,3,7,0,4,0.000388164
-5,3,8,0,4,0.000414325
-5,3,9,0,4,0.000430283
-5,3,10,0,4,0.000435647
-5,4,0,0,4,0
-5,4,1,0,4,7.69609e-05
-5,4,2,0,4,0.000152027
-5,4,3,0,4,0.000223349
-5,4,4,0,4,0.000289172
-5,4,5,0,4,0.000347875
-5,4,6,0,4,0.000398011
-5,4,7,0,4,0.000438348
-5,4,8,0,4,0.000467891
-5,4,9,0,4,0.000485912
-5,4,10,0,4,0.000491969
-5,5,0,0,4,0
-5,5,1,0,4,8.67665e-05
-5,5,2,0,4,0.000171396
-5,5,3,0,4,0.000251806
-5,5,4,0,4,0.000326015
-5,5,5,0,4,0.000392197
-5,5,6,0,4,0.000448722
-5,5,7,0,4,0.000494197
-5,5,8,0,4,0.000527504
-5,5,9,0,4,0.000547822
-5,5,10,0,4,0.00055465
-5,6,0,0,4,0
-5,6,1,0,4,9.76519e-05
-5,6,2,0,4,0.000192899
-5,6,3,0,4,0.000283397
-5,6,4,0,4,0.000366916
-5,6,5,0,4,0.000441401
-5,6,6,0,4,0.000505017
-5,6,7,0,4,0.000556198
-5,6,8,0,4,0.000593683
-5,6,9,0,4,0.00061655
-5,6,10,0,4,0.000624235
-5,7,0,0,4,0
-5,7,1,0,4,0.000109705
-5,7,2,0,4,0.000216708
-5,7,3,0,4,0.000318376
-5,7,4,0,4,0.000412203
-5,7,5,0,4,0.000495881
-5,7,6,0,4,0.000567349
-5,7,7,0,4,0.000624846
-5,7,8,0,4,0.000666958
-5,7,9,0,4,0.000692647
-5,7,10,0,4,0.000701281
-5,8,0,0,4,0
-5,8,1,0,4,0.000123013
-5,8,2,0,4,0.000242997
-5,8,3,0,4,0.000356997
-5,8,4,0,4,0.000462207
-5,8,5,0,4,0.000556035
-5,8,6,0,4,0.000636172
-5,8,7,0,4,0.000700644
-5,8,8,0,4,0.000747864
-5,8,9,0,4,0.000776669
-5,8,10,0,4,0.00078635
-5,9,0,0,4,0
-5,9,1,0,4,0.000137664
-5,9,2,0,4,0.000271938
-5,9,3,0,4,0.000399516
-5,9,4,0,4,0.000517256
-5,9,5,0,4,0.000622259
-5,9,6,0,4,0.00071194
-5,9,7,0,4,0.00078409
-5,9,8,0,4,0.000836934
-5,9,9,0,4,0.000869169
-5,9,10,0,4,0.000880004
-5,10,0,0,4,0
-5,10,1,0,4,0.000153743
-5,10,2,0,4,0.0003037
-5,10,3,0,4,0.000446179
-5,10,4,0,4,0.00057767
-5,10,5,0,4,0.000694937
-5,10,6,0,4,0.000795093
-5,10,7,0,4,0.00087567
-5,10,8,0,4,0.000934685
-5,10,9,0,4,0.000970685
-5,10,10,0,4,0.000982785
-4,0,0,0,4,0
-4,0,1,0,4,4.19334e-05
-4,0,2,0,4,8.28343e-05
-4,0,3,0,4,0.000121696
-4,0,4,0,4,0.00015756
-4,0,5,0,4,0.000189545
-4,0,6,0,4,0.000216863
-4,0,7,0,4,0.000238841
-4,0,8,0,4,0.000254938
-4,0,9,0,4,0.000264757
-4,0,10,0,4,0.000268057
-4,1,0,0,4,0
-4,1,1,0,4,4.74975e-05
-4,1,2,0,4,9.38254e-05
-4,1,3,0,4,0.000137843
-4,1,4,0,4,0.000178467
-4,1,5,0,4,0.000214696
-4,1,6,0,4,0.000245638
-4,1,7,0,4,0.000270532
-4,1,8,0,4,0.000288765
-4,1,9,0,4,0.000299887
-4,1,10,0,4,0.000303626
-4,2,0,0,4,0
-4,2,1,0,4,5.37183e-05
-4,2,2,0,4,0.000106114
-4,2,3,0,4,0.000155897
-4,2,4,0,4,0.000201841
-4,2,5,0,4,0.000242815
-4,2,6,0,4,0.00027781
-4,2,7,0,4,0.000305964
-4,2,8,0,4,0.000326585
-4,2,9,0,4,0.000339164
-4,2,10,0,4,0.000343392
-4,3,0,0,4,0
-4,3,1,0,4,6.06583e-05
-4,3,2,0,4,0.000119823
-4,3,3,0,4,0.000176037
-4,3,4,0,4,0.000227917
-4,3,5,0,4,0.000274185
-4,3,6,0,4,0.000313701
-4,3,7,0,4,0.000345493
-4,3,8,0,4,0.000368778
-4,3,9,0,4,0.000382982
-4,3,10,0,4,0.000387756
-4,4,0,0,4,0
-4,4,1,0,4,6.83832e-05
-4,4,2,0,4,0.000135083
-4,4,3,0,4,0.000198456
-4,4,4,0,4,0.000256942
-4,4,5,0,4,0.000309102
-4,4,6,0,4,0.000353651
-4,4,7,0,4,0.000389491
-4,4,8,0,4,0.000415741
-4,4,9,0,4,0.000431754
-4,4,10,0,4,0.000437136
-4,5,0,0,4,0
-4,5,1,0,4,7.69609e-05
-4,5,2,0,4,0.000152027
-4,5,3,0,4,0.000223349
-4,5,4,0,4,0.000289172
-4,5,5,0,4,0.000347875
-4,5,6,0,4,0.000398011
-4,5,7,0,4,0.000438348
-4,5,8,0,4,0.000467891
-4,5,9,0,4,0.000485912
-4,5,10,0,4,0.000491969
-4,6,0,0,4,0
-4,6,1,0,4,8.64618e-05
-4,6,2,0,4,0.000170795
-4,6,3,0,4,0.000250922
-4,6,4,0,4,0.000324871
-4,6,5,0,4,0.00039082
-4,6,6,0,4,0.000447146
-4,6,7,0,4,0.000492462
-4,6,8,0,4,0.000525652
-4,6,9,0,4,0.000545898
-4,6,10,0,4,0.000552703
-4,7,0,0,4,0
-4,7,1,0,4,9.69569e-05
-4,7,2,0,4,0.000191526
-4,7,3,0,4,0.00028138
-4,7,4,0,4,0.000364305
-4,7,5,0,4,0.00043826
-4,7,6,0,4,0.000501423
-4,7,7,0,4,0.000552239
-4,7,8,0,4,0.000589458
-4,7,9,0,4,0.000612162
-4,7,10,0,4,0.000619793
-4,8,0,0,4,0
-4,8,1,0,4,0.000108518
-4,8,2,0,4,0.000214364
-4,8,3,0,4,0.000314932
-4,8,4,0,4,0.000407744
-4,8,5,0,4,0.000490517
-4,8,6,0,4,0.000561211
-4,8,7,0,4,0.000618087
-4,8,8,0,4,0.000659743
-4,8,9,0,4,0.000685154
-4,8,10,0,4,0.000693694
-4,9,0,0,4,0
-4,9,1,0,4,0.000121215
-4,9,2,0,4,0.000239445
-4,9,3,0,4,0.00035178
-4,9,4,0,4,0.000455452
-4,9,5,0,4,0.000547909
-4,9,6,0,4,0.000626874
-4,9,7,0,4,0.000690404
-4,9,8,0,4,0.000736934
-4,9,9,0,4,0.000765318
-4,9,10,0,4,0.000774858
-4,10,0,0,4,0
-4,10,1,0,4,0.000135116
-4,10,2,0,4,0.000266905
-4,10,3,0,4,0.000392121
-4,10,4,0,4,0.000507682
-4,10,5,0,4,0.000610742
-4,10,6,0,4,0.000698763
-4,10,7,0,4,0.000769578
-4,10,8,0,4,0.000821443
-4,10,9,0,4,0.000853082
-4,10,10,0,4,0.000863716
-3,0,0,0,4,0
-3,0,1,0,4,3.74398e-05
-3,0,2,0,4,7.39577e-05
-3,0,3,0,4,0.000108655
-3,0,4,0,4,0.000140676
-3,0,5,0,4,0.000169233
-3,0,6,0,4,0.000193624
-3,0,7,0,4,0.000213246
-3,0,8,0,4,0.000227618
-3,0,9,0,4,0.000236386
-3,0,10,0,4,0.000239332
-3,1,0,0,4,0
-3,1,1,0,4,4.23408e-05
-3,1,2,0,4,8.3639e-05
-3,1,3,0,4,0.000122878
-3,1,4,0,4,0.000159091
-3,1,5,0,4,0.000191387
-3,1,6,0,4,0.00021897
-3,1,7,0,4,0.000241161
-3,1,8,0,4,0.000257414
-3,1,9,0,4,0.000267329
-3,1,10,0,4,0.000270662
-3,2,0,0,4,0
-3,2,1,0,4,4.7809e-05
-3,2,2,0,4,9.44409e-05
-3,2,3,0,4,0.000138747
-3,2,4,0,4,0.000179637
-3,2,5,0,4,0.000216104
-3,2,6,0,4,0.000247249
-3,2,7,0,4,0.000272307
-3,2,8,0,4,0.000290659
-3,2,9,0,4,0.000301854
-3,2,10,0,4,0.000305617
-3,3,0,0,4,0
-3,3,1,0,4,5.38967e-05
-3,3,2,0,4,0.000106466
-3,3,3,0,4,0.000156414
-3,3,4,0,4,0.000202511
-3,3,5,0,4,0.000243621
-3,3,6,0,4,0.000278733
-3,3,7,0,4,0.000306981
-3,3,8,0,4,0.00032767
-3,3,9,0,4,0.000340291
-3,3,10,0,4,0.000344532
-3,4,0,0,4,0
-3,4,1,0,4,6.06583e-05
-3,4,2,0,4,0.000119823
-3,4,3,0,4,0.000176037
-3,4,4,0,4,0.000227917
-3,4,5,0,4,0.000274185
-3,4,6,0,4,0.000313701
-3,4,7,0,4,0.000345493
-3,4,8,0,4,0.000368778
-3,4,9,0,4,0.000382982
-3,4,10,0,4,0.000387756
-3,5,0,0,4,0
-3,5,1,0,4,6.81502e-05
-3,5,2,0,4,0.000134622
-3,5,3,0,4,0.000197779
-3,5,4,0,4,0.000256067
-3,5,5,0,4,0.000308049
-3,5,6,0,4,0.000352446
-3,5,7,0,4,0.000388164
-3,5,8,0,4,0.000414325
-3,5,9,0,4,0.000430283
-3,5,10,0,4,0.000435647
-3,6,0,0,4,0
-3,6,1,0,4,7.64297e-05
-3,6,2,0,4,0.000150978
-3,6,3,0,4,0.000221808
-3,6,4,0,4,0.000287176
-3,6,5,0,4,0.000345474
-3,6,6,0,4,0.000395264
-3,6,7,0,4,0.000435322
-3,6,8,0,4,0.000464661
-3,6,9,0,4,0.000482558
-3,6,10,0,4,0.000488573
-3,7,0,0,4,0
-3,7,1,0,4,8.55551e-05
-3,7,2,0,4,0.000169004
-3,7,3,0,4,0.000248291
-3,7,4,0,4,0.000321464
-3,7,5,0,4,0.000386722
-3,7,6,0,4,0.000442457
-3,7,7,0,4,0.000487298
-3,7,8,0,4,0.00052014
-3,7,9,0,4,0.000540174
-3,7,10,0,4,0.000546907
-3,8,0,0,4,0
-3,8,1,0,4,9.5584e-05
-3,8,2,0,4,0.000188814
-3,8,3,0,4,0.000277396
-3,8,4,0,4,0.000359147
-3,8,5,0,4,0.000432054
-3,8,6,0,4,0.000494323
-3,8,7,0,4,0.00054442
-3,8,8,0,4,0.000581111
-3,8,9,0,4,0.000603494
-3,8,10,0,4,0.000611017
-3,9,0,0,4,0
-3,9,1,0,4,0.000106573
-3,9,2,0,4,0.000210522
-3,9,3,0,4,0.000309287
-3,9,4,0,4,0.000400436
-3,9,5,0,4,0.000481725
-3,9,6,0,4,0.000551152
-3,9,7,0,4,0.000607008
-3,9,8,0,4,0.000647918
-3,9,9,0,4,0.000672873
-3,9,10,0,4,0.000681261
-3,10,0,0,4,0
-3,10,1,0,4,0.000118575
-3,10,2,0,4,0.000234231
-3,10,3,0,4,0.000344118
-3,10,4,0,4,0.000445533
-3,10,5,0,4,0.000535976
-3,10,6,0,4,0.000613222
-3,10,7,0,4,0.000675369
-3,10,8,0,4,0.000720885
-3,10,9,0,4,0.000748651
-3,10,10,0,4,0.000757983
-2,0,0,0,4,0
-2,0,1,0,4,3.33691e-05
-2,0,2,0,4,6.59166e-05
-2,0,3,0,4,9.68409e-05
-2,0,4,0,4,0.000125381
-2,0,5,0,4,0.000150833
-2,0,6,0,4,0.000172572
-2,0,7,0,4,0.000190061
-2,0,8,0,4,0.00020287
-2,0,9,0,4,0.000210684
-2,0,10,0,4,0.00021331
-2,1,0,0,4,0
-2,1,1,0,4,3.76788e-05
-2,1,2,0,4,7.44298e-05
-2,1,3,0,4,0.000109348
-2,1,4,0,4,0.000141574
-2,1,5,0,4,0.000170314
-2,1,6,0,4,0.00019486
-2,1,7,0,4,0.000214608
-2,1,8,0,4,0.000229071
-2,1,9,0,4,0.000237894
-2,1,10,0,4,0.00024086
-2,2,0,0,4,0
-2,2,1,0,4,4.24776e-05
-2,2,2,0,4,8.39092e-05
-2,2,3,0,4,0.000123275
-2,2,4,0,4,0.000159605
-2,2,5,0,4,0.000192005
-2,2,6,0,4,0.000219677
-2,2,7,0,4,0.00024194
-2,2,8,0,4,0.000258246
-2,2,9,0,4,0.000268193
-2,2,10,0,4,0.000271536
-2,3,0,0,4,0
-2,3,1,0,4,4.7809e-05
-2,3,2,0,4,9.44409e-05
-2,3,3,0,4,0.000138747
-2,3,4,0,4,0.000179637
-2,3,5,0,4,0.000216104
-2,3,6,0,4,0.000247249
-2,3,7,0,4,0.000272307
-2,3,8,0,4,0.000290659
-2,3,9,0,4,0.000301854
-2,3,10,0,4,0.000305617
-2,4,0,0,4,0
-2,4,1,0,4,5.37183e-05
-2,4,2,0,4,0.000106114
-2,4,3,0,4,0.000155897
-2,4,4,0,4,0.000201841
-2,4,5,0,4,0.000242815
-2,4,6,0,4,0.00027781
-2,4,7,0,4,0.000305964
-2,4,8,0,4,0.000326585
-2,4,9,0,4,0.000339164
-2,4,10,0,4,0.000343392
-2,5,0,0,4,0
-2,5,1,0,4,6.02518e-05
-2,5,2,0,4,0.00011902
-2,5,3,0,4,0.000174857
-2,5,4,0,4,0.000226389
-2,5,5,0,4,0.000272347
-2,5,6,0,4,0.000311598
-2,5,7,0,4,0.000343177
-2,5,8,0,4,0.000366306
-2,5,9,0,4,0.000380415
-2,5,10,0,4,0.000385157
-2,6,0,0,4,0
-2,6,1,0,4,6.74566e-05
-2,6,2,0,4,0.000133252
-2,6,3,0,4,0.000195767
-2,6,4,0,4,0.000253461
-2,6,5,0,4,0.000304914
-2,6,6,0,4,0.000348859
-2,6,7,0,4,0.000384213
-2,6,8,0,4,0.000410108
-2,6,9,0,4,0.000425904
-2,6,10,0,4,0.000431213
-2,7,0,0,4,0
-2,7,1,0,4,7.53799e-05
-2,7,2,0,4,0.000148904
-2,7,3,0,4,0.000218761
-2,7,4,0,4,0.000283232
-2,7,5,0,4,0.000340728
-2,7,6,0,4,0.000389835
-2,7,7,0,4,0.000429342
-2,7,8,0,4,0.000458278
-2,7,9,0,4,0.00047593
-2,7,10,0,4,0.000481862
-2,8,0,0,4,0
-2,8,1,0,4,8.40682e-05
-2,8,2,0,4,0.000166066
-2,8,3,0,4,0.000243975
-2,8,4,0,4,0.000315877
-2,8,5,0,4,0.000380001
-2,8,6,0,4,0.000434767
-2,8,7,0,4,0.000478829
-2,8,8,0,4,0.0005111
-2,8,9,0,4,0.000530786
-2,8,10,0,4,0.000537402
-2,9,0,0,4,0
-2,9,1,0,4,9.35665e-05
-2,9,2,0,4,0.000184829
-2,9,3,0,4,0.000271541
-2,9,4,0,4,0.000351566
-2,9,5,0,4,0.000422934
-2,9,6,0,4,0.000483889
-2,9,7,0,4,0.000532929
-2,9,8,0,4,0.000568846
-2,9,9,0,4,0.000590756
-2,9,10,0,4,0.00059812
-2,10,0,0,4,0
-2,10,1,0,4,0.000103917
-2,10,2,0,4,0.000205276
-2,10,3,0,4,0.00030158
-2,10,4,0,4,0.000390457
-2,10,5,0,4,0.000469721
-2,10,6,0,4,0.000537418
-2,10,7,0,4,0.000591882
-2,10,8,0,4,0.000631772
-2,10,9,0,4,0.000656106
-2,10,10,0,4,0.000664284
-1,0,0,0,4,0
-1,0,1,0,4,2.96905e-05
-1,0,2,0,4,5.86499e-05
-1,0,3,0,4,8.61652e-05
-1,0,4,0,4,0.000111559
-1,0,5,0,4,0.000134205
-1,0,6,0,4,0.000153548
-1,0,7,0,4,0.000169109
-1,0,8,0,4,0.000180506
-1,0,9,0,4,0.000187459
-1,0,10,0,4,0.000189795
-1,1,0,0,4,0
-1,1,1,0,4,3.34741e-05
-1,1,2,0,4,6.61239e-05
-1,1,3,0,4,9.71456e-05
-1,1,4,0,4,0.000125775
-1,1,5,0,4,0.000151308
-1,1,6,0,4,0.000173115
-1,1,7,0,4,0.000190659
-1,1,8,0,4,0.000203508
-1,1,9,0,4,0.000211347
-1,1,10,0,4,0.000213981
-1,2,0,0,4,0
-1,2,1,0,4,3.76788e-05
-1,2,2,0,4,7.44298e-05
-1,2,3,0,4,0.000109348
-1,2,4,0,4,0.000141574
-1,2,5,0,4,0.000170314
-1,2,6,0,4,0.00019486
-1,2,7,0,4,0.000214608
-1,2,8,0,4,0.000229071
-1,2,9,0,4,0.000237894
-1,2,10,0,4,0.00024086
-1,3,0,0,4,0
-1,3,1,0,4,4.23408e-05
-1,3,2,0,4,8.3639e-05
-1,3,3,0,4,0.000122878
-1,3,4,0,4,0.000159091
-1,3,5,0,4,0.000191387
-1,3,6,0,4,0.00021897
-1,3,7,0,4,0.000241161
-1,3,8,0,4,0.000257414
-1,3,9,0,4,0.000267329
-1,3,10,0,4,0.000270662
-1,4,0,0,4,0
-1,4,1,0,4,4.74975e-05
-1,4,2,0,4,9.38254e-05
-1,4,3,0,4,0.000137843
-1,4,4,0,4,0.000178467
-1,4,5,0,4,0.000214696
-1,4,6,0,4,0.000245638
-1,4,7,0,4,0.000270532
-1,4,8,0,4,0.000288765
-1,4,9,0,4,0.000299887
-1,4,10,0,4,0.000303626
-1,5,0,0,4,0
-1,5,1,0,4,5.3187e-05
-1,5,2,0,4,0.000105064
-1,5,3,0,4,0.000154355
-1,5,4,0,4,0.000199844
-1,5,5,0,4,0.000240413
-1,5,6,0,4,0.000275062
-1,5,7,0,4,0.000302938
-1,5,8,0,4,0.000323355
-1,5,9,0,4,0.00033581
-1,5,10,0,4,0.000339996
-1,6,0,0,4,0
-1,6,1,0,4,5.94479e-05
-1,6,2,0,4,0.000117432
-1,6,3,0,4,0.000172525
-1,6,4,0,4,0.000223369
-1,6,5,0,4,0.000268713
-1,6,6,0,4,0.000307441
-1,6,7,0,4,0.000338598
-1,6,8,0,4,0.000361419
-1,6,9,0,4,0.000375339
-1,6,10,0,4,0.000380018
-1,7,0,0,4,0
-1,7,1,0,4,6.63184e-05
-1,7,2,0,4,0.000131004
-1,7,3,0,4,0.000192463
-1,7,4,0,4,0.000249184
-1,7,5,0,4,0.000299769
-1,7,6,0,4,0.000342972
-1,7,7,0,4,0.000377731
-1,7,8,0,4,0.000403188
-1,7,9,0,4,0.000418718
-1,7,10,0,4,0.000423937
-1,8,0,0,4,0
-1,8,1,0,4,7.38359e-05
-1,8,2,0,4,0.000145854
-1,8,3,0,4,0.00021428
-1,8,4,0,4,0.00027743
-1,8,5,0,4,0.000333749
-1,8,6,0,4,0.00038185
-1,8,7,0,4,0.000420549
-1,8,8,0,4,0.000448892
-1,8,9,0,4,0.000466182
-1,8,10,0,4,0.000471993
-1,9,0,0,4,0
-1,9,1,0,4,8.20362e-05
-1,9,2,0,4,0.000162052
-1,9,3,0,4,0.000238078
-1,9,4,0,4,0.000308242
-1,9,5,0,4,0.000370816
-1,9,6,0,4,0.000424259
-1,9,7,0,4,0.000467255
-1,9,8,0,4,0.000498746
-1,9,9,0,4,0.000517956
-1,9,10,0,4,0.000524412
-1,10,0,0,4,0
-1,10,1,0,4,9.09524e-05
-1,10,2,0,4,0.000179665
-1,10,3,0,4,0.000263954
-1,10,4,0,4,0.000341744
-1,10,5,0,4,0.000411118
-1,10,6,0,4,0.00047037
-1,10,7,0,4,0.000518039
-1,10,8,0,4,0.000552953
-1,10,9,0,4,0.000574251
-1,10,10,0,4,0.000581409
0,0,0,0,4,0
0,0,1,0,4,2.6374e-05
0,0,2,0,4,5.20985e-05
0,0,3,0,4,7.65402e-05
0,0,4,0,4,9.90972e-05
0,0,5,0,4,0.000119214
0,0,6,0,4,0.000136396
0,0,7,0,4,0.000150219
0,0,8,0,4,0.000160343
0,0,9,0,4,0.000166519
0,0,10,0,4,0.000168594
0,1,0,0,4,0
0,1,1,0,4,2.96905e-05
0,1,2,0,4,5.86499e-05
0,1,3,0,4,8.61652e-05
0,1,4,0,4,0.000111559
0,1,5,0,4,0.000134205
0,1,6,0,4,0.000153548
0,1,7,0,4,0.000169109
0,1,8,0,4,0.000180506
0,1,9,0,4,0.000187459
0,1,10,0,4,0.000189795
0,2,0,0,4,0
0,2,1,0,4,3.33691e-05
0,2,2,0,4,6.59166e-05
0,2,3,0,4,9.68409e-05
0,2,4,0,4,0.000125381
0,2,5,0,4,0.000150833
0,2,6,0,4,0.000172572
0,2,7,0,4,0.000190061
0,2,8,0,4,0.00020287
0,2,9,0,4,0.000210684
0,2,10,0,4,0.00021331
0,3,0,0,4,0
0,3,1,0,4,3.74398e-05
0,3,2,0,4,7.39577e-05
0,3,3,0,4,0.000108655
0,3,4,0,4,0.000140676
0,3,5,0,4,0.000169233
0,3,6,0,4,0.000193624
0,3,7,0,4,0.000213246
0,3,8,0,4,0.000227618
0,3,9,0,4,0.000236386
0,3,10,0,4,0.000239332
0,4,0,0,4,0
0,4,1,0,4,4.19334e-05
0,4,2,0,4,8.28343e-05
0,4,3,0,4,0.000121696
0,4,4,0,4,0.00015756
0,4,5,0,4,0.000189545
0,4,6,0,4,0.000216863
0,4,7,0,4,0.000238841
