X X-Ray Coordinate,Y X-Ray Coordinate,Z X-Ray Coordinate,X Pixel Index,Y Pixel Index,Charge Fraction
1,2,5,0,4,3.54568e-05
1,2,6,0,4,4.05669e-05
1,2,7,0,4,4.46782e-05
1,2,8,0,4,4.76893e-05
1,2,9,0,4,4.95261e-05
1,2,10,0,4,5.01435e-05
1,3,0,0,4,0
1,3,1,0,4,8.21418e-06
1,3,2,0,4,1.62261e-05
1,3,3,0,4,2.38385e-05
1,3,4,0,4,3.08639e-05
1,3,5,0,4,3.71293e-05
1,3,6,0,4,4.24805e-05
1,3,7,0,4,4.67857e-05
1,3,8,0,4,4.99388e-05
1,3,9,0,4,5.18623e-05
1,3,10,0,4,5.25088e-05
1,4,0,0,4,0
1,4,1,0,4,8.58015e-06
1,4,2,0,4,1.6949e-05
1,4,3,0,4,2.49006e-05
1,4,4,0,4,3.2239e-05
1,4,5,0,4,3.87835e-05
1,4,6,0,4,4.43731e-05
1,4,7,0,4,4.88701e-05
1,4,8,0,4,5.21638e-05
1,4,9,0,4,5.41729e-05
1,4,10,0,4,5.48482e-05
1,5,0,0,4,0
1,5,1,0,4,8.93983e-06
1,5,2,0,4,1.76595e-05
1,5,3,0,4,2.59444e-05
1,5,4,0,4,3.35904e-05
1,5,5,0,4,4.04093e-05
1,5,6,0,4,4.62332e-05
1,5,7,0,4,5.09187e-05
1,5,8,0,4,5.43504e-05
1,5,9,0,4,5.64439e-05
1,5,10,0,4,5.71474e-05
1,6,0,0,4,0
1,6,1,0,4,9.2909e-06
1,6,2,0,4,1.8353e-05
1,6,3,0,4,2.69633e-05
1,6,4,0,4,3.49095e-05
1,6,5,0,4,4.19963e-05
1,6,6,0,4,4.80489e-05
1,6,7,0,4,5.29184e-05
1,6,8,0,4,5.64848e-05
1,6,9,0,4,5.86605e-05
1,6,10,0,4,5.93917e-05
1,7,0,0,4,0
1,7,1,0,4,9.63102e-06
1,7,2,0,4,1.90249e-05
1,7,3,0,4,2.79503e-05
1,7,4,0,4,3.61875e-05
1,7,5,0,4,4.35336e-05
1,7,6,0,4,4.98078e-05
1,7,7,0,4,5.48556e-05
1,7,8,0,4,5.85526e-05
1,7,9,0,4,6.08079e-05
1,7,10,0,4,6.15659e-05
1,8,0,0,4,0
1,8,1,0,4,9.95783e-06
1,8,2,0,4,1.96705e-05
1,8,3,0,4,2.88987e-05
1,8,4,0,4,3.74154e-05
1,8,5,0,4,4.50108e-05
1,8,6,0,4,5.14979e-05
1,8,7,0,4,5.6717e-05
1,8,8,0,4,6.05394e-05
1,8,9,0,4,6.28712e-05
1,8,10,0,4,6.36549e-05
1,9,0,0,4,0
1,9,1,0,4,1.0269e-05
1,9,2,0,4,2.02851e-05
1,9,3,0,4,2.98017e-05
1,9,4,0,4,3.85845e-05
1,9,5,0,4,4.64172e-05
1,9,6,0,4,5.3107e-05
1,9,7,0,4,5.84891e-05
1,9,8,0,4,6.2431e-05
1,9,9,0,4,6.48357e-05
1,9,10,0,4,6.56439e-05
1,10,0,0,4,0
1,10,1,0,4,1.05621e-05
1,10,2,0,4,2.08642e-05
1,10,3,0,4,3.06525e-05
1,10,4,0,4,3.9686e-05
1,10,5,0,4,4.77423e-05
1,10,6,0,4,5.46231e-05
1,10,7,0,4,6.01589e-05
1,10,8,0,4,6.42133e-05
1,10,9,0,4,6.66866e-05
1,10,10,0,4,6.75179e-05
2,0,0,0,4,0
2,0,1,0,4,6.03516e-06
2,0,2,0,4,1.19217e-05
2,0,3,0,4,1.75147e-05
2,0,4,0,4,2.26764e-05
2,0,5,0,4,2.72798e-05
2,0,6,0,4,3.12114e-05
2,0,7,0,4,3.43745e-05
2,0,8,0,4,3.66912e-05
2,0,9,0,4,3.81045e-05
2,0,10,0,4,3.85795e-05
2,1,0,0,4,0
2,1,1,0,4,6.34712e-06
2,1,2,0,4,1.2538e-05
2,1,3,0,4,1.84201e-05
2,1,4,0,4,2.38486e-05
2,1,5,0,4,2.86899e-05
2,1,6,0,4,3.28248e-05
2,1,7,0,4,3.61514e-05
2,1,8,0,4,3.85879e-05
2,1,9,0,4,4.00742e-05
2,1,10,0,4,4.05737e-05
2,2,0,0,4,0
2,2,1,0,4,6.659e-06
2,2,2,0,4,1.3154e-05
2,2,3,0,4,1.93252e-05
2,2,4,0,4,2.50205e-05
2,2,5,0,4,3.00997e-05
2,2,6,0,4,3.44377e-05
2,2,7,0,4,3.79278e-05
2,2,8,0,4,4.0484e-05
2,2,9,0,4,4.20433e-05
2,2,10,0,4,4.25674e-05
2,3,0,0,4,0
2,3,1,0,4,6.96907e-06
2,3,2,0,4,1.37665e-05
2,3,3,0,4,2.0225e-05
2,3,4,0,4,2.61855e-05
2,3,5,0,4,3.15012e-05
2,3,6,0,4,3.60413e-05
2,3,7,0,4,3.96939e-05
2,3,8,0,4,4.23691e-05
2,3,9,0,4,4.4001e-05
2,3,10,0,4,4.45495e-05
2,4,0,0,4,0
2,4,1,0,4,7.27555e-06
2,4,2,0,4,1.43719e-05
2,4,3,0,4,2.11145e-05
2,4,4,0,4,2.73371e-05
2,4,5,0,4,3.28865e-05
2,4,6,0,4,3.76262e-05
2,4,7,0,4,4.14395e-05
2,4,8,0,4,4.42323e-05
2,4,9,0,4,4.5936e-05
2,4,10,0,4,4.65086e-05
2,5,0,0,4,0
2,5,1,0,4,7.57655e-06
2,5,2,0,4,1.49665e-05
2,5,3,0,4,2.1988e-05
2,5,4,0,4,2.84681e-05
2,5,5,0,4,3.42471e-05
2,5,6,0,4,3.91829e-05
2,5,7,0,4,4.31539e-05
2,5,8,0,4,4.60623e-05
2,5,9,0,4,4.78365e-05
2,5,10,0,4,4.84327e-05
2,6,0,0,4,0
2,6,1,0,4,7.87017e-06
2,6,2,0,4,1.55466e-05
2,6,3,0,4,2.28401e-05
2,6,4,0,4,2.95713e-05
2,6,5,0,4,3.55743e-05
2,6,6,0,4,4.07014e-05
2,6,7,0,4,4.48263e-05
2,6,8,0,4,4.78474e-05
2,6,9,0,4,4.96903e-05
2,6,10,0,4,5.03097e-05
2,7,0,0,4,0
2,7,1,0,4,8.15446e-06
2,7,2,0,4,1.61081e-05
2,7,3,0,4,2.36652e-05
2,7,4,0,4,3.06395e-05
2,7,5,0,4,3.68594e-05
2,7,6,0,4,4.21716e-05
2,7,7,0,4,4.64455e-05
2,7,8,0,4,4.95757e-05
2,7,9,0,4,5.14852e-05
2,7,10,0,4,5.2127e-05
2,8,0,0,4,0
2,8,1,0,4,8.42747e-06
2,8,2,0,4,1.66474e-05
2,8,3,0,4,2.44575e-05
2,8,4,0,4,3.16653e-05
2,8,5,0,4,3.80934e-05
2,8,6,0,4,4.35835e-05
2,8,7,0,4,4.80005e-05
2,8,8,0,4,5.12355e-05
2,8,9,0,4,5.32089e-05
2,8,10,0,4,5.38722e-05
2,9,0,0,4,0
2,9,1,0,4,8.68725e-06
2,9,2,0,4,1.71606e-05
2,9,3,0,4,2.52114e-05
2,9,4,0,4,3.26414e-05
2,9,5,0,4,3.92677e-05
2,9,6,0,4,4.4927e-05
2,9,7,0,4,4.94801e-05
2,9,8,0,4,5.28149e-05
2,9,9,0,4,5.48492e-05
2,9,10,0,4,5.55329e-05
2,10,0,0,4,0
2,10,1,0,4,8.93191e-06
2,10,2,0,4,1.76439e-05
2,10,3,0,4,2.59214e-05
2,10,4,0,4,3.35607e-05
2,10,5,0,4,4.03736e-05
2,10,6,0,4,4.61923e-05
2,10,7,0,4,5.08737e-05
2,10,8,0,4,5.43023e-05
2,10,9,0,4,5.63939e-05
2,10,10,0,4,5.70968e-05
3,0,0,0,4,0
3,0,1,0,4,5.12645e-06
3,0,2,0,4,1.01267e-05
3,0,3,0,4,1.48775e-05
3,0,4,0,4,1.92621e-05
3,0,5,0,4,2.31723e-05
3,0,6,0,4,2.6512e-05
3,0,7,0,4,2.91988e-05
3,0,8,0,4,3.11667e-05
3,0,9,0,4,3.23671e-05
3,0,10,0,4,3.27706e-05
3,1,0,0,4,0
3,1,1,0,4,5.38821e-06
3,1,2,0,4,1.06437e-05
3,1,3,0,4,1.56372e-05
3,1,4,0,4,2.02456e-05
3,1,5,0,4,2.43555e-05
3,1,6,0,4,2.78657e-05
3,1,7,0,4,3.06897e-05
3,1,8,0,4,3.27581e-05
3,1,9,0,4,3.40198e-05
3,1,10,0,4,3.44439e-05
3,2,0,0,4,0
3,2,1,0,4,5.6497e-06
3,2,2,0,4,1.11603e-05
3,2,3,0,4,1.63961e-05
3,2,4,0,4,2.12281e-05
3,2,5,0,4,2.55375e-05
3,2,6,0,4,2.9218e-05
3,2,7,0,4,3.21791e-05
3,2,8,0,4,3.43478e-05
3,2,9,0,4,3.56708e-05
3,2,10,0,4,3.61154e-05
3,3,0,0,4,0
3,3,1,0,4,5.9095e-06
3,3,2,0,4,1.16735e-05
3,3,3,0,4,1.715e-05
3,3,4,0,4,2.22043e-05
3,3,5,0,4,2.67118e-05
3,3,6,0,4,3.05616e-05
3,3,7,0,4,3.36588e-05
3,3,8,0,4,3.59273e-05
3,3,9,0,4,3.73111e-05
3,3,10,0,4,3.77762e-05
3,4,0,0,4,0
3,4,1,0,4,6.16611e-06
3,4,2,0,4,1.21804e-05
3,4,3,0,4,1.78947e-05
3,4,4,0,4,2.31685e-05
3,4,5,0,4,2.78717e-05
3,4,6,0,4,3.18887e-05
3,4,7,0,4,3.51204e-05
3,4,8,0,4,3.74874e-05
3,4,9,0,4,3.89313e-05
3,4,10,0,4,3.94165e-05
3,5,0,0,4,0
3,5,1,0,4,6.41798e-06
3,5,2,0,4,1.26779e-05
3,5,3,0,4,1.86257e-05
3,5,4,0,4,2.41148e-05
3,5,5,0,4,2.90102e-05
3,5,6,0,4,3.31912e-05
3,5,7,0,4,3.6555e-05
3,5,8,0,4,3.90186e-05
3,5,9,0,4,4.05215e-05
3,5,10,0,4,4.10266e-05
3,6,0,0,4,0
3,6,1,0,4,6.66352e-06
3,6,2,0,4,1.3163e-05
3,6,3,0,4,1.93383e-05
3,6,4,0,4,2.50374e-05
3,6,5,0,4,3.01201e-05
3,6,6,0,4,3.44611e-05
3,6,7,0,4,3.79535e-05
3,6,8,0,4,4.05114e-05
3,6,9,0,4,4.20718e-05
3,6,10,0,4,4.25962e-05
3,7,0,0,4,0
3,7,1,0,4,6.90113e-06
3,7,2,0,4,1.36323e-05
3,7,3,0,4,2.00279e-05
3,7,4,0,4,2.59302e-05
3,7,5,0,4,3.11941e-05
3,7,6,0,4,3.56899e-05
3,7,7,0,4,3.93069e-05
3,7,8,0,4,4.1956e-05
3,7,9,0,4,4.3572e-05
3,7,10,0,4,4.41151e-05
3,8,0,0,4,0
3,8,1,0,4,7.12918e-06
3,8,2,0,4,1.40828e-05
3,8,3,0,4,2.06897e-05
3,8,4,0,4,2.67871e-05
3,8,5,0,4,3.2225e-05
3,8,6,0,4,3.68693e-05
3,8,7,0,4,4.06058e-05
3,8,8,0,4,4.33425e-05
3,8,9,0,4,4.50119e-05
3,8,10,0,4,4.5573e-05
3,9,0,0,4,0
3,9,1,0,4,7.34609e-06
3,9,2,0,4,1.45113e-05
3,9,3,0,4,2.13192e-05
3,9,4,0,4,2.76021e-05
3,9,5,0,4,3.32054e-05
3,9,6,0,4,3.7991e-05
3,9,7,0,4,4.18412e-05
3,9,8,0,4,4.46611e-05
3,9,9,0,4,4.63814e-05
3,9,10,0,4,4.69595e-05
3,10,0,0,4,0
3,10,1,0,4,7.55027e-06
3,10,2,0,4,1.49146e-05
3,10,3,0,4,2.19117e-05
3,10,4,0,4,2.83693e-05
3,10,5,0,4,3.41283e-05
3,10,6,0,4,3.9047e-05
3,10,7,0,4,4.30042e-05
3,10,8,0,4,4.59025e-05
3,10,9,0,4,4.76705e-05
3,10,10,0,4,4.82647e-05
4,0,0,0,4,0
4,0,1,0,4,4.35178e-06
4,0,2,0,4,8.59641e-06
4,0,3,0,4,1.26294e-05
4,0,4,0,4,1.63514e-05
4,0,5,0,4,1.96707e-05
4,0,6,0,4,2.25057e-05
4,0,7,0,4,2.47865e-05
4,0,8,0,4,2.6457e-05
4,0,9,0,4,2.74761e-05
4,0,10,0,4,2.78186e-05
4,1,0,0,4,0
4,1,1,0,4,4.57136e-06
4,1,2,0,4,9.03015e-06
4,1,3,0,4,1.32666e-05
4,1,4,0,4,1.71764e-05
4,1,5,0,4,2.06632e-05
4,1,6,0,4,2.36412e-05
4,1,7,0,4,2.60372e-05
4,1,8,0,4,2.7792e-05
4,1,9,0,4,2.88624e-05
4,1,10,0,4,2.92222e-05
4,2,0,0,4,0
4,2,1,0,4,4.79055e-06
4,2,2,0,4,9.46315e-06
4,2,3,0,4,1.39027e-05
4,2,4,0,4,1.8e-05
4,2,5,0,4,2.1654e-05
4,2,6,0,4,2.47748e-05
4,2,7,0,4,2.72856e-05
4,2,8,0,4,2.91246e-05
4,2,9,0,4,3.02464e-05
4,2,10,0,4,3.06234e-05
4,3,0,0,4,0
4,3,1,0,4,5.00818e-06
4,3,2,0,4,9.89305e-06
4,3,3,0,4,1.45343e-05
4,3,4,0,4,1.88177e-05
4,3,5,0,4,2.26377e-05
4,3,6,0,4,2.59003e-05
4,3,7,0,4,2.85252e-05
4,3,8,0,4,3.04477e-05
4,3,9,0,4,3.16204e-05
4,3,10,0,4,3.20146e-05
4,4,0,0,4,0
4,4,1,0,4,5.223e-06
4,4,2,0,4,1.03174e-05
4,4,3,0,4,1.51577e-05
4,4,4,0,4,1.96249e-05
4,4,5,0,4,2.36087e-05
4,4,6,0,4,2.70113e-05
4,4,7,0,4,2.97488e-05
4,4,8,0,4,3.17537e-05
4,4,9,0,4,3.29767e-05
4,4,10,0,4,3.33878e-05
4,5,0,0,4,0
4,5,1,0,4,5.43373e-06
4,5,2,0,4,1.07337e-05
4,5,3,0,4,1.57693e-05
4,5,4,0,4,2.04166e-05
4,5,5,0,4,2.45612e-05
4,5,6,0,4,2.81011e-05
4,5,7,0,4,3.0949e-05
4,5,8,0,4,3.30348e-05
4,5,9,0,4,3.43072e-05
4,5,10,0,4,3.47349e-05
4,6,0,0,4,0
4,6,1,0,4,5.63904e-06
4,6,2,0,4,1.11392e-05
4,6,3,0,4,1.63651e-05
4,6,4,0,4,2.11881e-05
4,6,5,0,4,2.54893e-05
4,6,6,0,4,2.91629e-05
4,6,7,0,4,3.21184e-05
4,6,8,0,4,3.4283e-05
4,6,9,0,4,3.56035e-05
4,6,10,0,4,3.60473e-05
4,7,0,0,4,0
4,7,1,0,4,5.83761e-06
4,7,2,0,4,1.15315e-05
4,7,3,0,4,1.69414e-05
4,7,4,0,4,2.19342e-05
4,7,5,0,4,2.63868e-05
4,7,6,0,4,3.01898e-05
4,7,7,0,4,3.32494e-05
4,7,8,0,4,3.54902e-05
4,7,9,0,4,3.68572e-05
4,7,10,0,4,3.73166e-05
4,8,0,0,4,0
4,8,1,0,4,6.0281e-06
4,8,2,0,4,1.19078e-05
4,8,3,0,4,1.74942e-05
4,8,4,0,4,2.26499e-05
4,8,5,0,4,2.72479e-05
4,8,6,0,4,3.11749e-05
4,8,7,0,4,3.43343e-05
4,8,8,0,4,3.66483e-05
4,8,9,0,4,3.80599e-05
4,8,10,0,4,3.85343e-05
4,9,0,0,4,0
4,9,1,0,4,6.20918e-06
4,9,2,0,4,1.22655e-05
4,9,3,0,4,1.80198e-05
4,9,4,0,4,2.33303e-05
4,9,5,0,4,2.80664e-05
4,9,6,0,4,3.21114e-05
4,9,7,0,4,3.53658e-05
4,9,8,0,4,3.77493e-05
4,9,9,0,4,3.92032e-05
4,9,10,0,4,3.96919e-05
4,10,0,0,4,0
4,10,1,0,4,6.37958e-06
4,10,2,0,4,1.26021e-05
4,10,3,0,4,1.85142e-05
4,10,4,0,4,2.39705e-05
4,10,5,0,4,2.88366e-05
4,10,6,0,4,3.29926e-05
4,10,7,0,4,3.63363e-05
4,10,8,0,4,3.87852e-05
4,10,9,0,4,4.02791e-05
4,10,10,0,4,4.07811e-05
5,0,0,0,4,0
5,0,1,0,4,3.69174e-06
5,0,2,0,4,7.29258e-06
5,0,3,0,4,1.07139e-05
5,0,4,0,4,1.38713e-05
5,0,5,0,4,1.66872e-05
5,0,6,0,4,1.90922e-05
5,0,7,0,4,2.10271e-05
5,0,8,0,4,2.24443e-05
5,0,9,0,4,2.33087e-05
5,0,10,0,4,2.35993e-05
5,1,0,0,4,0
5,1,1,0,4,3.87587e-06
5,1,2,0,4,7.65631e-06
5,1,3,0,4,1.12482e-05
5,1,4,0,4,1.45632e-05
5,1,5,0,4,1.75195e-05
5,1,6,0,4,2.00445e-05
5,1,7,0,4,2.20759e-05
5,1,8,0,4,2.35637e-05
5,1,9,0,4,2.44713e-05
5,1,10,0,4,2.47763e-05
5,2,0,0,4,0
5,2,1,0,4,4.05957e-06
5,2,2,0,4,8.01918e-06
5,2,3,0,4,1.17813e-05
5,2,4,0,4,1.52534e-05
5,2,5,0,4,1.83498e-05
5,2,6,0,4,2.09945e-05
5,2,7,0,4,2.31222e-05
5,2,8,0,4,2.46805e-05
5,2,9,0,4,2.56311e-05
5,2,10,0,4,2.59506e-05
5,3,0,0,4,0
5,3,1,0,4,4.24183e-06
5,3,2,0,4,8.37921e-06
5,3,3,0,4,1.23103e-05
5,3,4,0,4,1.59382e-05
5,3,5,0,4,1.91737e-05
5,3,6,0,4,2.19371e-05
5,3,7,0,4,2.41603e-05
5,3,8,0,4,2.57886e-05
5,3,9,0,4,2.67819e-05
5,3,10,0,4,2.71157e-05
5,4,0,0,4,0
5,4,1,0,4,4.42163e-06
5,4,2,0,4,8.73438e-06
5,4,3,0,4,1.28321e-05
5,4,4,0,4,1.66138e-05
5,4,5,0,4,1.99864e-05
5,4,6,0,4,2.28669e-05
5,4,7,0,4,2.51844e-05
5,4,8,0,4,2.68817e-05
5,4,9,0,4,2.79171e-05
5,4,10,0,4,2.82651e-05
5,5,0,0,4,0
5,5,1,0,4,4.5979e-06
5,5,2,0,4,9.08258e-06
5,5,3,0,4,1.33436e-05
5,5,4,0,4,1.72761e-05
5,5,5,0,4,2.07832e-05
5,5,6,0,4,2.37785e-05
5,5,7,0,4,2.61883e-05
5,5,8,0,4,2.79533e-05
5,5,9,0,4,2.903e-05
5,5,10,0,4,2.93918e-05
5,6,0,0,4,0
5,6,1,0,4,4.76954e-06
5,6,2,0,4,9.42164e-06
5,6,3,0,4,1.38418e-05
5,6,4,0,4,1.7921e-05
5,6,5,0,4,2.1559e-05
5,6,6,0,4,2.46662e-05
5,6,7,0,4,2.7166e-05
5,6,8,0,4,2.89968e-05
5,6,9,0,4,3.01137e-05
5,6,10,0,4,3.04891e-05
5,7,0,0,4,0
5,7,1,0,4,4.93546e-06
5,7,2,0,4,9.7494e-06
5,7,3,0,4,1.43233e-05
5,7,4,0,4,1.85445e-05
5,7,5,0,4,2.2309e-05
5,7,6,0,4,2.55243e-05
5,7,7,0,4,2.8111e-05
5,7,8,0,4,3.00056e-05
5,7,9,0,4,3.11613e-05
5,7,10,0,4,3.15497e-05
5,8,0,0,4,0
5,8,1,0,4,5.09455e-06
5,8,2,0,4,1.00637e-05
5,8,3,0,4,1.4785e-05
5,8,4,0,4,1.91422e-05
5,8,5,0,4,2.30281e-05
5,8,6,0,4,2.6347e-05
5,8,7,0,4,2.90171e-05
5,8,8,0,4,3.09728e-05
5,8,9,0,4,3.21657e-05
5,8,10,0,4,3.25667e-05
5,9,0,0,4,0
5,9,1,0,4,5.24572e-06
5,9,2,0,4,1.03623e-05
5,9,3,0,4,1.52237e-05
5,9,4,0,4,1.97102e-05
5,9,5,0,4,2.37114e-05
5,9,6,0,4,2.71288e-05
5,9,7,0,4,2.98782e-05
5,9,8,0,4,3.18918e-05
5,9,9,0,4,3.31202e-05
5,9,10,0,4,3.3533e-05
5,10,0,0,4,0
5,10,1,0,4,5.38791e-06
5,10,2,0,4,1.06431e-05
5,10,3,0,4,1.56363e-05
5,10,4,0,4,2.02445e-05
5,10,5,0,4,2.43541e-05
5,10,6,0,4,2.78641e-05
5,10,7,0,4,3.0688e-05
5,10,8,0,4,3.27562e-05
5,10,9,0,4,3.40179e-05
5,10,10,0,4,3.44419e-05
6,0,0,0,4,0
6,0,1,0,4,3.12967e-06
6,0,2,0,4,6.18227e-06
6,0,3,0,4,9.08265e-06
6,0,4,0,4,1.17594e-05
6,0,5,0,4,1.41466e-05
6,0,6,0,4,1.61854e-05
6,0,7,0,4,1.78257e-05
6,0,8,0,4,1.90271e-05
6,0,9,0,4,1.97599e-05
6,0,10,0,4,2.00062e-05
6,1,0,0,4,0
6,1,1,0,4,3.28403e-06
6,1,2,0,4,6.4872e-06
6,1,3,0,4,9.53063e-06
6,1,4,0,4,1.23394e-05
6,1,5,0,4,1.48443e-05
6,1,6,0,4,1.69837e-05
6,1,7,0,4,1.87049e-05
6,1,8,0,4,1.99655e-05
6,1,9,0,4,2.07346e-05
6,1,10,0,4,2.0993e-05
6,2,0,0,4,0
6,2,1,0,4,3.43793e-06
6,2,2,0,4,6.7912e-06
6,2,3,0,4,9.97725e-06
6,2,4,0,4,1.29176e-05
6,2,5,0,4,1.55399e-05
6,2,6,0,4,1.77796e-05
6,2,7,0,4,1.95815e-05
6,2,8,0,4,2.09012e-05
6,2,9,0,4,2.17062e-05
6,2,10,0,4,2.19768e-05
6,3,0,0,4,0
6,3,1,0,4,3.59053e-06
6,3,2,0,4,7.09265e-06
6,3,3,0,4,1.04201e-05
6,3,4,0,4,1.3491e-05
6,3,5,0,4,1.62297e-05
6,3,6,0,4,1.85688e-05
6,3,7,0,4,2.04506e-05
6,3,8,0,4,2.18289e-05
6,3,9,0,4,2.26697e-05
6,3,10,0,4,2.29523e-05
6,4,0,0,4,0
6,4,1,0,4,3.74098e-06
6,4,2,0,4,7.38985e-06
6,4,3,0,4,1.08567e-05
6,4,4,0,4,1.40563e-05
6,4,5,0,4,1.69098e-05
6,4,6,0,4,1.93469e-05
6,4,7,0,4,2.13076e-05
6,4,8,0,4,2.27436e-05
6,4,9,0,4,2.36196e-05
6,4,10,0,4,2.3914e-05
6,5,0,0,4,0
6,5,1,0,4,3.88839e-06
6,5,2,0,4,7.68104e-06
6,5,3,0,4,1.12846e-05
6,5,4,0,4,1.46102e-05
6,5,5,0,4,1.75761e-05
6,5,6,0,4,2.01092e-05
6,5,7,0,4,2.21472e-05
6,5,8,0,4,2.36398e-05
6,5,9,0,4,2.45504e-05
6,5,10,0,4,2.48564e-05
6,6,0,0,4,0
6,6,1,0,4,4.03187e-06
6,6,2,0,4,7.96445e-06
6,6,3,0,4,1.17009e-05
6,6,4,0,4,1.51493e-05
6,6,5,0,4,1.82246e-05
6,6,6,0,4,2.08512e-05
6,6,7,0,4,2.29644e-05
6,6,8,0,4,2.45121e-05
6,6,9,0,4,2.54562e-05
6,6,10,0,4,2.57735e-05
6,7,0,0,4,0
6,7,1,0,4,4.17048e-06
6,7,2,0,4,8.23827e-06
6,7,3,0,4,1.21032e-05
6,7,4,0,4,1.56701e-05
6,7,5,0,4,1.88512e-05
6,7,6,0,4,2.15681e-05
6,7,7,0,4,2.37539e-05
6,7,8,0,4,2.53548e-05
6,7,9,0,4,2.63314e-05
6,7,10,0,4,2.66596e-05
6,8,0,0,4,0
6,8,1,0,4,4.30333e-06
6,8,2,0,4,8.5007e-06
6,8,3,0,4,1.24887e-05
6,8,4,0,4,1.61693e-05
6,8,5,0,4,1.94517e-05
6,8,6,0,4,2.22551e-05
6,8,7,0,4,2.45105e-05
6,8,8,0,4,2.61625e-05
6,8,9,0,4,2.71702e-05
6,8,10,0,4,2.75088e-05
6,9,0,0,4,0
6,9,1,0,4,4.42951e-06
6,9,2,0,4,8.74995e-06
6,9,3,0,4,1.28549e-05
6,9,4,0,4,1.66434e-05
6,9,5,0,4,2.0022e-05
6,9,6,0,4,2.29077e-05
6,9,7,0,4,2.52292e-05
6,9,8,0,4,2.69296e-05
6,9,9,0,4,2.79668e-05
6,9,10,0,4,2.83154e-05
6,10,0,0,4,0
6,10,1,0,4,4.54814e-06
6,10,2,0,4,8.98428e-06
6,10,3,0,4,1.31992e-05
6,10,4,0,4,1.70891e-05
6,10,5,0,4,2.05583e-05
6,10,6,0,4,2.35212e-05
6,10,7,0,4,2.59049e-05
6,10,8,0,4,2.76508e-05
6,10,9,0,4,2.87158e-05
6,10,10,0,4,2.90738e-05
7,0,0,0,4,0
7,0,1,0,4,2.65129e-06
7,0,2,0,4,5.2373e-06
7,0,3,0,4,7.69435e-06
7,0,4,0,4,9.96193e-06
7,0,5,0,4,1.19842e-05
7,0,6,0,4,1.37114e-05
7,0,7,0,4,1.5101e-05
7,0,8,0,4,1.61187e-05
7,0,9,0,4,1.67396e-05
7,0,10,0,4,1.69483e-05
7,1,0,0,4,0
7,1,1,0,4,2.78065e-06
7,1,2,0,4,5.49284e-06
7,1,3,0,4,8.06977e-06
7,1,4,0,4,1.0448e-05
7,1,5,0,4,1.2569e-05
7,1,6,0,4,1.43804e-05
7,1,7,0,4,1.58378e-05
7,1,8,0,4,1.69052e-05
7,1,9,0,4,1.75564e-05
7,1,10,0,4,1.77752e-05
7,2,0,0,4,0
7,2,1,0,4,2.90954e-06
7,2,2,0,4,5.74745e-06
7,2,3,0,4,8.44383e-06
7,2,4,0,4,1.09323e-05
7,2,5,0,4,1.31516e-05
7,2,6,0,4,1.5047e-05
7,2,7,0,4,1.65719e-05
7,2,8,0,4,1.76888e-05
7,2,9,0,4,1.83701e-05
7,2,10,0,4,1.85991e-05
7,3,0,0,4,0
7,3,1,0,4,3.03728e-06
7,3,2,0,4,5.99977e-06
7,3,3,0,4,8.81452e-06
7,3,4,0,4,1.14122e-05
7,3,5,0,4,1.37289e-05
7,3,6,0,4,1.57076e-05
7,3,7,0,4,1.72995e-05
7,3,8,0,4,1.84654e-05
7,3,9,0,4,1.91766e-05
7,3,10,0,4,1.94157e-05
7,4,0,0,4,0
7,4,1,0,4,3.16314e-06
7,4,2,0,4,6.24839e-06
7,4,3,0,4,9.17978e-06
7,4,4,0,4,1.18851e-05
7,4,5,0,4,1.42978e-05
7,4,6,0,4,1.63585e-05
7,4,7,0,4,1.80163e-05
7,4,8,0,4,1.92306e-05
7,4,9,0,4,1.99713e-05
7,4,10,0,4,2.02202e-05
7,5,0,0,4,0
7,5,1,0,4,3.28639e-06
7,5,2,0,4,6.49185e-06
7,5,3,0,4,9.53747e-06
7,5,4,0,4,1.23482e-05
7,5,5,0,4,1.4855e-05
7,5,6,0,4,1.69959e-05
7,5,7,0,4,1.87183e-05
7,5,8,0,4,1.99799e-05
7,5,9,0,4,2.07494e-05
7,5,10,0,4,2.10081e-05
7,6,0,0,4,0
7,6,1,0,4,3.40628e-06
7,6,2,0,4,6.72869e-06
7,6,3,0,4,9.88542e-06
7,6,4,0,4,1.27987e-05
7,6,5,0,4,1.53969e-05
7,6,6,0,4,1.76159e-05
7,6,7,0,4,1.94012e-05
7,6,8,0,4,2.07088e-05
7,6,9,0,4,2.15064e-05
7,6,10,0,4,2.17745e-05
7,7,0,0,4,0
7,7,1,0,4,3.52206e-06
7,7,2,0,4,6.9574e-06
7,7,3,0,4,1.02214e-05
7,7,4,0,4,1.32338e-05
7,7,5,0,4,1.59202e-05
7,7,6,0,4,1.82147e-05
7,7,7,0,4,2.00607e-05
7,7,8,0,4,2.14127e-05
7,7,9,0,4,2.22374e-05
7,7,10,0,4,2.25146e-05
7,8,0,0,4,0
7,8,1,0,4,3.63298e-06
7,8,2,0,4,7.1765e-06
7,8,3,0,4,1.05433e-05
7,8,4,0,4,1.36505e-05
7,8,5,0,4,1.64216e-05
7,8,6,0,4,1.87883e-05
7,8,7,0,4,2.06924e-05
7,8,8,0,4,2.2087e-05
7,8,9,0,4,2.29377e-05
7,8,10,0,4,2.32236e-05
